date,ay_vibration_ms2.value
11/27/2025 5:07:54.922000000 PM,9.988609326171874
11/27/2025 5:07:54.964000000 PM,9.758765966796874
11/27/2025 5:07:55.006000000 PM,9.797073193359374
11/27/2025 5:07:55.047000000 PM,10.17056865234375
11/27/2025 5:07:55.089000000 PM,9.82580361328125
11/27/2025 5:07:55.132000000 PM,9.5001921875
11/27/2025 5:07:55.173000000 PM,9.739612353515625
11/27/2025 5:07:55.215000000 PM,9.988609326171874
11/27/2025 5:07:55.255000000 PM,9.366116894531249
11/27/2025 5:07:55.297000000 PM,9.95987890625
11/27/2025 5:07:55.341000000 PM,10.47702646484375
11/27/2025 5:07:55.380000000 PM,9.816226806640625
11/27/2025 5:07:55.421000000 PM,9.787496386718749
11/27/2025 5:07:55.460000000 PM,10.218452685546874
11/27/2025 5:07:55.505000000 PM,9.710881933593749
11/27/2025 5:07:55.547000000 PM,9.701305126953125
11/27/2025 5:07:55.589000000 PM,9.9215716796875
11/27/2025 5:07:55.631000000 PM,9.701305126953125
11/27/2025 5:07:55.673000000 PM,9.816226806640625
11/27/2025 5:07:55.714000000 PM,10.295067138671874
11/27/2025 5:07:55.756000000 PM,9.97903251953125
11/27/2025 5:07:55.799000000 PM,9.86411083984375
11/27/2025 5:07:55.838000000 PM,9.90241806640625
11/27/2025 5:07:55.879000000 PM,9.605537060546874
11/27/2025 5:07:55.919000000 PM,9.911994873046874
11/27/2025 5:07:55.960000000 PM,10.218452685546874
11/27/2025 5:07:56.002000000 PM,9.892841259765625
11/27/2025 5:07:56.042000000 PM,9.873687646484374
11/27/2025 5:07:56.084000000 PM,9.8449572265625
11/27/2025 5:07:56.123000000 PM,9.777919580078125
11/27/2025 5:07:56.166000000 PM,9.873687646484374
11/27/2025 5:07:56.208000000 PM,9.94072529296875
11/27/2025 5:07:56.247000000 PM,9.95987890625
11/27/2025 5:07:56.289000000 PM,9.873687646484374
11/27/2025 5:07:56.331000000 PM,9.86411083984375
11/27/2025 5:07:56.372000000 PM,9.8449572265625
11/27/2025 5:07:56.416000000 PM,9.8449572265625
11/27/2025 5:07:56.456000000 PM,9.9215716796875
11/27/2025 5:07:56.500000000 PM,9.90241806640625
11/27/2025 5:07:56.542000000 PM,9.835380419921874
11/27/2025 5:07:56.581000000 PM,9.969455712890625
11/27/2025 5:07:56.624000000 PM,9.586383447265625
11/27/2025 5:07:56.665000000 PM,9.8449572265625
11/27/2025 5:07:56.705000000 PM,9.854534033203125
11/27/2025 5:07:56.748000000 PM,9.911994873046874
11/27/2025 5:07:56.792000000 PM,10.01733974609375
11/27/2025 5:07:56.835000000 PM,9.8449572265625
11/27/2025 5:07:56.878000000 PM,9.8449572265625
11/27/2025 5:07:56.921000000 PM,9.9215716796875
11/27/2025 5:07:56.964000000 PM,9.95987890625
11/27/2025 5:07:57.002000000 PM,9.950302099609374
11/27/2025 5:07:57.046000000 PM,9.873687646484374
11/27/2025 5:07:57.087000000 PM,9.835380419921874
11/27/2025 5:07:57.126000000 PM,9.883264453125
11/27/2025 5:07:57.168000000 PM,9.94072529296875
11/27/2025 5:07:57.210000000 PM,9.95987890625
11/27/2025 5:07:57.249000000 PM,9.605537060546874
11/27/2025 5:07:57.291000000 PM,9.749189160156249
11/27/2025 5:07:57.329000000 PM,10.046070166015625
11/27/2025 5:07:57.374000000 PM,9.9215716796875
11/27/2025 5:07:57.416000000 PM,9.854534033203125
11/27/2025 5:07:57.455000000 PM,9.797073193359374
11/27/2025 5:07:57.497000000 PM,9.05965908203125
11/27/2025 5:07:57.538000000 PM,9.883264453125
11/27/2025 5:07:57.577000000 PM,9.969455712890625
11/27/2025 5:07:57.628000000 PM,9.80665
11/27/2025 5:07:57.667000000 PM,9.911994873046874
11/27/2025 5:07:57.711000000 PM,10.046070166015625
11/27/2025 5:07:57.753000000 PM,9.911994873046874
11/27/2025 5:07:57.792000000 PM,9.911994873046874
11/27/2025 5:07:57.837000000 PM,9.892841259765625
11/27/2025 5:07:57.879000000 PM,9.892841259765625
11/27/2025 5:07:57.918000000 PM,10.007762939453125
11/27/2025 5:07:57.963000000 PM,9.90241806640625
11/27/2025 5:07:58.006000000 PM,9.90241806640625
11/27/2025 5:07:58.046000000 PM,9.82580361328125
11/27/2025 5:07:58.088000000 PM,9.931148486328125
11/27/2025 5:07:58.127000000 PM,9.873687646484374
11/27/2025 5:07:58.172000000 PM,10.01733974609375
11/27/2025 5:07:58.214000000 PM,9.8449572265625
11/27/2025 5:07:58.254000000 PM,9.931148486328125
11/27/2025 5:07:58.295000000 PM,9.950302099609374
11/27/2025 5:07:58.338000000 PM,9.883264453125
11/27/2025 5:07:58.377000000 PM,9.892841259765625
11/27/2025 5:07:58.420000000 PM,9.911994873046874
11/27/2025 5:07:58.459000000 PM,9.90241806640625
11/27/2025 5:07:58.502000000 PM,9.739612353515625
11/27/2025 5:07:58.544000000 PM,9.950302099609374
11/27/2025 5:07:58.583000000 PM,9.854534033203125
11/27/2025 5:07:58.628000000 PM,9.97903251953125
11/27/2025 5:07:58.670000000 PM,9.950302099609374
11/27/2025 5:07:58.709000000 PM,9.777919580078125
11/27/2025 5:07:58.753000000 PM,9.90241806640625
11/27/2025 5:07:58.791000000 PM,9.931148486328125
11/27/2025 5:07:58.835000000 PM,9.950302099609374
11/27/2025 5:07:58.877000000 PM,9.86411083984375
11/27/2025 5:07:58.918000000 PM,9.873687646484374
11/27/2025 5:07:58.962000000 PM,9.86411083984375
11/27/2025 5:07:59.003000000 PM,9.883264453125
11/27/2025 5:07:59.042000000 PM,9.662997900390625
11/27/2025 5:07:59.086000000 PM,10.0748005859375
11/27/2025 5:07:59.125000000 PM,9.65342109375
11/27/2025 5:07:59.169000000 PM,9.892841259765625
11/27/2025 5:07:59.210000000 PM,10.026916552734374
11/27/2025 5:07:59.250000000 PM,9.90241806640625
11/27/2025 5:07:59.294000000 PM,9.97903251953125
11/27/2025 5:07:59.333000000 PM,9.86411083984375
11/27/2025 5:07:59.375000000 PM,9.97903251953125
11/27/2025 5:07:59.418000000 PM,9.94072529296875
11/27/2025 5:07:59.457000000 PM,9.892841259765625
11/27/2025 5:07:59.499000000 PM,9.854534033203125
11/27/2025 5:07:59.543000000 PM,9.873687646484374
11/27/2025 5:07:59.582000000 PM,9.873687646484374
11/27/2025 5:07:59.626000000 PM,9.931148486328125
11/27/2025 5:07:59.666000000 PM,9.892841259765625
11/27/2025 5:07:59.707000000 PM,9.90241806640625
11/27/2025 5:07:59.754000000 PM,9.854534033203125
11/27/2025 5:07:59.801000000 PM,9.80665
11/27/2025 5:07:59.859000000 PM,9.9981861328125
11/27/2025 5:07:59.906000000 PM,9.90241806640625
11/27/2025 5:07:59.945000000 PM,9.94072529296875
11/27/2025 5:07:59.988000000 PM,10.199299072265624
11/27/2025 5:08:00.028000000 PM,9.892841259765625
11/27/2025 5:08:00.072000000 PM,9.90241806640625
11/27/2025 5:08:00.114000000 PM,9.95987890625
11/27/2025 5:08:00.152000000 PM,9.816226806640625
11/27/2025 5:08:00.196000000 PM,9.969455712890625
11/27/2025 5:08:00.238000000 PM,10.036493359375
11/27/2025 5:08:00.277000000 PM,9.682151513671874
11/27/2025 5:08:00.319000000 PM,9.94072529296875
11/27/2025 5:08:00.357000000 PM,9.9215716796875
11/27/2025 5:08:00.399000000 PM,9.883264453125
11/27/2025 5:08:00.441000000 PM,9.5001921875
11/27/2025 5:08:00.480000000 PM,10.01733974609375
11/27/2025 5:08:00.524000000 PM,10.141838232421874
11/27/2025 5:08:00.567000000 PM,9.95987890625
11/27/2025 5:08:00.607000000 PM,9.65342109375
11/27/2025 5:08:00.651000000 PM,9.911994873046874
11/27/2025 5:08:00.690000000 PM,10.352527978515624
11/27/2025 5:08:00.731000000 PM,9.988609326171874
11/27/2025 5:08:00.775000000 PM,9.6151138671875
11/27/2025 5:08:00.813000000 PM,10.141838232421874
11/27/2025 5:08:00.856000000 PM,9.86411083984375
11/27/2025 5:08:00.899000000 PM,9.730035546875
11/27/2025 5:08:00.938000000 PM,9.80665
11/27/2025 5:08:00.982000000 PM,9.586383447265625
11/27/2025 5:08:01.023000000 PM,10.24718310546875
11/27/2025 5:08:01.065000000 PM,9.97903251953125
11/27/2025 5:08:01.109000000 PM,9.988609326171874
11/27/2025 5:08:01.153000000 PM,9.94072529296875
11/27/2025 5:08:01.196000000 PM,9.662997900390625
11/27/2025 5:08:01.238000000 PM,9.950302099609374
11/27/2025 5:08:01.276000000 PM,10.151415039062499
11/27/2025 5:08:01.319000000 PM,9.6917283203125
11/27/2025 5:08:01.358000000 PM,9.911994873046874
11/27/2025 5:08:01.400000000 PM,9.787496386718749
11/27/2025 5:08:01.444000000 PM,9.86411083984375
11/27/2025 5:08:01.483000000 PM,10.01733974609375
11/27/2025 5:08:01.524000000 PM,9.8449572265625
11/27/2025 5:08:01.566000000 PM,9.95987890625
11/27/2025 5:08:01.607000000 PM,9.86411083984375
11/27/2025 5:08:01.652000000 PM,9.86411083984375
11/27/2025 5:08:01.691000000 PM,9.95987890625
11/27/2025 5:08:01.733000000 PM,9.931148486328125
11/27/2025 5:08:01.776000000 PM,9.94072529296875
11/27/2025 5:08:01.815000000 PM,10.189722265624999
11/27/2025 5:08:01.856000000 PM,9.701305126953125
11/27/2025 5:08:01.897000000 PM,9.94072529296875
11/27/2025 5:08:01.942000000 PM,9.94072529296875
11/27/2025 5:08:01.986000000 PM,9.911994873046874
11/27/2025 5:08:02.025000000 PM,9.854534033203125
11/27/2025 5:08:02.066000000 PM,9.969455712890625
11/27/2025 5:08:02.111000000 PM,9.9981861328125
11/27/2025 5:08:02.150000000 PM,9.8449572265625
11/27/2025 5:08:02.192000000 PM,9.739612353515625
11/27/2025 5:08:02.233000000 PM,9.758765966796874
11/27/2025 5:08:02.275000000 PM,9.97903251953125
11/27/2025 5:08:02.318000000 PM,10.0748005859375
11/27/2025 5:08:02.357000000 PM,10.01733974609375
11/27/2025 5:08:02.399000000 PM,9.854534033203125
11/27/2025 5:08:02.443000000 PM,9.854534033203125
11/27/2025 5:08:02.481000000 PM,9.854534033203125
11/27/2025 5:08:02.522000000 PM,9.835380419921874
11/27/2025 5:08:02.563000000 PM,9.911994873046874
11/27/2025 5:08:02.606000000 PM,10.01733974609375
11/27/2025 5:08:02.646000000 PM,9.672574707031249
11/27/2025 5:08:02.687000000 PM,10.007762939453125
11/27/2025 5:08:02.729000000 PM,9.835380419921874
11/27/2025 5:08:02.773000000 PM,9.97903251953125
11/27/2025 5:08:02.812000000 PM,9.892841259765625
11/27/2025 5:08:02.854000000 PM,9.82580361328125
11/27/2025 5:08:02.897000000 PM,9.854534033203125
11/27/2025 5:08:02.936000000 PM,9.969455712890625
11/27/2025 5:08:02.978000000 PM,9.969455712890625
11/27/2025 5:08:03.022000000 PM,9.777919580078125
11/27/2025 5:08:03.062000000 PM,9.86411083984375
11/27/2025 5:08:03.105000000 PM,9.9215716796875
11/27/2025 5:08:03.144000000 PM,9.931148486328125
11/27/2025 5:08:03.185000000 PM,9.911994873046874
11/27/2025 5:08:03.230000000 PM,10.036493359375
11/27/2025 5:08:03.269000000 PM,9.94072529296875
11/27/2025 5:08:03.311000000 PM,9.911994873046874
11/27/2025 5:08:03.351000000 PM,9.816226806640625
11/27/2025 5:08:03.392000000 PM,9.892841259765625
11/27/2025 5:08:03.433000000 PM,9.90241806640625
11/27/2025 5:08:03.472000000 PM,9.835380419921874
11/27/2025 5:08:03.514000000 PM,9.94072529296875
11/27/2025 5:08:03.552000000 PM,9.8449572265625
11/27/2025 5:08:03.594000000 PM,9.80665
11/27/2025 5:08:03.636000000 PM,9.82580361328125
11/27/2025 5:08:03.679000000 PM,10.026916552734374
11/27/2025 5:08:03.721000000 PM,9.931148486328125
11/27/2025 5:08:03.763000000 PM,9.854534033203125
11/27/2025 5:08:03.802000000 PM,9.816226806640625
11/27/2025 5:08:03.843000000 PM,9.950302099609374
11/27/2025 5:08:03.882000000 PM,9.777919580078125
11/27/2025 5:08:03.926000000 PM,9.6917283203125
11/27/2025 5:08:03.968000000 PM,9.9981861328125
11/27/2025 5:08:04.008000000 PM,9.969455712890625
11/27/2025 5:08:04.053000000 PM,9.94072529296875
11/27/2025 5:08:04.094000000 PM,9.682151513671874
11/27/2025 5:08:04.133000000 PM,9.988609326171874
11/27/2025 5:08:04.174000000 PM,9.969455712890625
11/27/2025 5:08:04.212000000 PM,9.873687646484374
11/27/2025 5:08:04.263000000 PM,9.90241806640625
11/27/2025 5:08:04.307000000 PM,10.026916552734374
11/27/2025 5:08:04.348000000 PM,10.103531005859374
11/27/2025 5:08:04.390000000 PM,9.80665
11/27/2025 5:08:04.432000000 PM,10.01733974609375
11/27/2025 5:08:04.471000000 PM,10.01733974609375
11/27/2025 5:08:04.513000000 PM,9.8449572265625
11/27/2025 5:08:04.551000000 PM,9.86411083984375
11/27/2025 5:08:04.595000000 PM,9.9215716796875
11/27/2025 5:08:04.636000000 PM,9.835380419921874
11/27/2025 5:08:04.674000000 PM,9.90241806640625
11/27/2025 5:08:04.716000000 PM,9.854534033203125
11/27/2025 5:08:04.758000000 PM,9.911994873046874
11/27/2025 5:08:04.798000000 PM,9.854534033203125
11/27/2025 5:08:04.839000000 PM,9.95987890625
11/27/2025 5:08:04.878000000 PM,9.892841259765625
11/27/2025 5:08:04.934000000 PM,9.835380419921874
11/27/2025 5:08:04.986000000 PM,9.8449572265625
11/27/2025 5:08:05.027000000 PM,9.969455712890625
11/27/2025 5:08:05.069000000 PM,9.931148486328125
11/27/2025 5:08:05.110000000 PM,9.94072529296875
11/27/2025 5:08:05.150000000 PM,9.777919580078125
11/27/2025 5:08:05.192000000 PM,9.816226806640625
11/27/2025 5:08:05.234000000 PM,9.97903251953125
11/27/2025 5:08:05.275000000 PM,9.758765966796874
11/27/2025 5:08:05.316000000 PM,9.777919580078125
11/27/2025 5:08:05.355000000 PM,10.103531005859374
11/27/2025 5:08:05.398000000 PM,9.86411083984375
11/27/2025 5:08:05.440000000 PM,9.95987890625
11/27/2025 5:08:05.481000000 PM,9.969455712890625
11/27/2025 5:08:05.528000000 PM,9.892841259765625
11/27/2025 5:08:05.570000000 PM,9.931148486328125
11/27/2025 5:08:05.611000000 PM,9.86411083984375
11/27/2025 5:08:05.653000000 PM,9.816226806640625
11/27/2025 5:08:05.693000000 PM,9.892841259765625
11/27/2025 5:08:05.733000000 PM,9.97903251953125
11/27/2025 5:08:05.775000000 PM,9.65342109375
11/27/2025 5:08:05.817000000 PM,10.01733974609375
11/27/2025 5:08:05.859000000 PM,9.90241806640625
11/27/2025 5:08:05.901000000 PM,9.873687646484374
11/27/2025 5:08:05.940000000 PM,9.835380419921874
11/27/2025 5:08:05.982000000 PM,9.892841259765625
11/27/2025 5:08:06.021000000 PM,9.883264453125
11/27/2025 5:08:06.063000000 PM,9.969455712890625
11/27/2025 5:08:06.105000000 PM,9.95987890625
11/27/2025 5:08:06.144000000 PM,9.9215716796875
11/27/2025 5:08:06.215000000 PM,9.911994873046874
11/27/2025 5:08:06.261000000 PM,9.911994873046874
11/27/2025 5:08:06.301000000 PM,9.97903251953125
11/27/2025 5:08:06.342000000 PM,9.883264453125
11/27/2025 5:08:06.384000000 PM,9.854534033203125
11/27/2025 5:08:06.426000000 PM,9.749189160156249
11/27/2025 5:08:06.467000000 PM,9.988609326171874
11/27/2025 5:08:06.508000000 PM,9.95987890625
11/27/2025 5:08:06.550000000 PM,9.883264453125
11/27/2025 5:08:06.592000000 PM,9.873687646484374
11/27/2025 5:08:06.631000000 PM,9.86411083984375
11/27/2025 5:08:06.673000000 PM,9.883264453125
11/27/2025 5:08:06.713000000 PM,9.892841259765625
11/27/2025 5:08:06.755000000 PM,9.892841259765625
11/27/2025 5:08:06.797000000 PM,9.90241806640625
11/27/2025 5:08:06.837000000 PM,9.873687646484374
