date,ay_vibration_ms2.value
11/27/2025 4:49:52.234000000 PM,9.777919580078125
11/27/2025 4:49:52.278000000 PM,9.9215716796875
11/27/2025 4:49:52.319000000 PM,9.892841259765625
11/27/2025 4:49:52.359000000 PM,9.8449572265625
11/27/2025 4:49:52.401000000 PM,9.892841259765625
11/27/2025 4:49:52.439000000 PM,9.931148486328125
11/27/2025 4:49:52.482000000 PM,9.90241806640625
11/27/2025 4:49:52.523000000 PM,9.6917283203125
11/27/2025 4:49:52.572000000 PM,9.662997900390625
11/27/2025 4:49:52.628000000 PM,9.931148486328125
11/27/2025 4:49:52.683000000 PM,10.007762939453125
11/27/2025 4:49:52.739000000 PM,9.835380419921874
11/27/2025 4:49:52.781000000 PM,9.854534033203125
11/27/2025 4:49:52.823000000 PM,9.873687646484374
11/27/2025 4:49:52.861000000 PM,9.911994873046874
11/27/2025 4:49:52.903000000 PM,9.969455712890625
11/27/2025 4:49:52.946000000 PM,9.892841259765625
11/27/2025 4:49:52.984000000 PM,9.911994873046874
11/27/2025 4:49:53.026000000 PM,9.911994873046874
11/27/2025 4:49:53.067000000 PM,9.892841259765625
11/27/2025 4:49:53.106000000 PM,10.01733974609375
11/27/2025 4:49:53.148000000 PM,9.80665
11/27/2025 4:49:53.187000000 PM,9.892841259765625
11/27/2025 4:49:53.229000000 PM,9.892841259765625
11/27/2025 4:49:53.271000000 PM,9.883264453125
11/27/2025 4:49:53.310000000 PM,9.8449572265625
11/27/2025 4:49:53.351000000 PM,10.13226142578125
11/27/2025 4:49:53.399000000 PM,9.8449572265625
11/27/2025 4:49:53.438000000 PM,9.892841259765625
11/27/2025 4:49:53.479000000 PM,10.026916552734374
11/27/2025 4:49:53.519000000 PM,9.873687646484374
11/27/2025 4:49:53.560000000 PM,9.8449572265625
11/27/2025 4:49:53.603000000 PM,9.892841259765625
11/27/2025 4:49:53.642000000 PM,9.9981861328125
11/27/2025 4:49:53.683000000 PM,9.90241806640625
11/27/2025 4:49:53.726000000 PM,9.80665
11/27/2025 4:49:53.765000000 PM,9.86411083984375
11/27/2025 4:49:53.807000000 PM,9.854534033203125
11/27/2025 4:49:53.847000000 PM,10.05564697265625
11/27/2025 4:49:53.889000000 PM,9.988609326171874
11/27/2025 4:49:53.933000000 PM,9.892841259765625
11/27/2025 4:49:53.972000000 PM,10.007762939453125
11/27/2025 4:49:54.013000000 PM,9.835380419921874
11/27/2025 4:49:54.055000000 PM,9.883264453125
11/27/2025 4:49:54.093000000 PM,9.90241806640625
11/27/2025 4:49:54.134000000 PM,9.95987890625
11/27/2025 4:49:54.175000000 PM,9.883264453125
11/27/2025 4:49:54.217000000 PM,9.854534033203125
11/27/2025 4:49:54.258000000 PM,9.883264453125
11/27/2025 4:49:54.297000000 PM,9.8449572265625
11/27/2025 4:49:54.339000000 PM,9.883264453125
11/27/2025 4:49:54.378000000 PM,10.17056865234375
11/27/2025 4:49:54.419000000 PM,9.94072529296875
11/27/2025 4:49:54.461000000 PM,9.854534033203125
